COMPANY_ID,cusip,TICKER,CONAME,year,MeetingDate,state,BLANKCHECK,CARVE_OUT,CBOARD,CONFVOTE,CUMVOTE,DUALCLASS,FAIRPRICE,GPARACHUTE,LABYLW,LACHTR,LSPMT,LWCNST,MAJ_VOTE_REQUIRED,MAJ_VOTE_REQUIREMENT,MAJOR_VOTE_COMM,PPILL,RESIGN_REQUIRE,CHARTER_AMEND_VOTEPCNT,FYEND,LAW_AMEND_VOTEPCNT,MTGMONTH,SPL_MEET_VOTEPCNT,SUPERMAJOR_PCNT,WRITTEN_CONSENT_VOTEPCNT,UNEQVOTE
38926,231021106,CMI,CUMMINS INC.,2017,20170509,Indiana,YES,YES,,,,,,YES,,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its bylaws/charter",,BYLAWS-CHARTER,51,2016,,5,25,50.01,100,
38926,231021106,CMI,"CUMMINS, INC.",2018,20180508,Indiana,YES,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its bylaws/charter",,BYLAWS-CHARTER,51,2017,51,5,10,50.01,100,
39530,23331A109,DHI,"D.R. HORTON, INC.",2013,20130124,Delaware,YES,YES,,,,,,,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2012,67,1,,51,,
39530,23331A109,DHI,"D.R. HORTON, INC.",2014,20140123,Delaware,YES,YES,,,,,,,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2013,67,1,,51,,
39530,23331A109,DHI,"D.R. HORTON, INC.",2015,20150122,Delaware,YES,YES,,,,,,,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2014,67,1,,51,,
39530,23331A109,DHI,"D.R. HORTON, INC.",2016,20160121,Delaware,YES,YES,,,,,,,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2015,67,1,,51,,
39530,23331A109,DHI,"D.R. HORTON, INC.",2017,20170119,Delaware,YES,YES,,,,,,,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2016,67,1,,50.01,,
39530,23331A109,DHI,"D.R. HORTON, INC.",2018,20180124,Delaware,YES,YES,,,,,,,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2017,67,1,,50.01,,
39548,233331107,DTE,DTE ENERGY COMPANY,2013,20130502,Michigan,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2012,51,5,75,51,100,
39548,233331107,DTE,DTE ENERGY COMPANY,2014,20140501,Michigan,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2013,51,5,75,51,100,
39548,233331107,DTE,DTE ENERGY COMPANY,2015,20150507,Michigan,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2014,51,5,25,51,100,
39548,233331107,DTE,DTE ENERGY COMPANY,2016,20160505,Michigan,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2015,51,5,25,51,100,
39548,233331107,DTE,DTE ENERGY COMPANY,2017,20170504,Michigan,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2016,51,5,25,50.01,100,
39548,233331107,DTE,DTE ENERGY CO.,2018,20180503,Michigan,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2017,51,5,25,50.01,100,
34598,23355L106,DXC,DXC TECHNOLOGY COMPANY,2017,20170810,Nevada,YES,YES,,,,,,YES,YES,YES,YES,YES,CAST,CHARTER,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2016,51,8,75,50.01,90,
34598,23355L106,DXC,DXC TECHNOLOGY CO.,2018,20180815,Nevada,YES,YES,,,,,,YES,YES,YES,YES,YES,CAST,CHARTER,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2017,51,8,75,50.01,90,
40005,235851102,DHR,DANAHER CORPORATION,2013,20130507,Delaware,YES,YES,,,,,,YES,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2012,51,5,25,51,51,
40005,235851102,DHR,DANAHER CORPORATION,2014,20140506,Delaware,YES,YES,,,,,,YES,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2013,51,5,25,51,51,
40005,235851102,DHR,DANAHER CORPORATION,2015,20150507,Delaware,YES,YES,,,,,,,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2014,51,5,25,51,51,
40005,235851102,DHR,DANAHER CORPORATION,2016,20160510,Delaware,YES,YES,,,,,,,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2015,51,5,25,51,51,
40005,235851102,DHR,DANAHER CORPORATION,2017,20170509,Delaware,YES,YES,,,,,,,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2016,51,5,25,50.01,51,
40005,235851102,DHR,DANAHER CORP.,2018,20180508,Delaware,YES,YES,,,,,,,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2017,51,5,25,50.01,51,
40166,237194105,DRI,"DARDEN RESTAURANTS, INC.",2013,20130918,Florida,YES,,,,,,YES,YES,YES,YES,YES,NO,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its bylaws/charter",YES,BYLAWS-CHARTER,66.67,2012,0,9,50,51,,
40166,237194105,DRI,"DARDEN RESTAURANTS, INC.",2014,20141010,Florida,YES,,,,,,YES,YES,YES,YES,YES,NO,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its bylaws/charter",YES,BYLAWS-CHARTER,66.67,2013,,10,50,51,,
40166,237194105,DRI,"DARDEN RESTAURANTS, INC.",2015,20150917,Florida,YES,YES,,,,,YES,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",YES,BYLAWS-CHARTER,66.67,2014,,9,50,51,,
40166,237194105,DRI,"DARDEN RESTAURANTS, INC.",2016,20160929,Florida,YES,YES,,,,,YES,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2015,,9,10,51,,
40166,237194105,DRI,"DARDEN RESTAURANTS, INC.",2017,20170921,Florida,YES,YES,,,,,YES,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2016,51,9,10,50.01,,
40166,237194105,DRI,"DARDEN RESTAURANTS, INC.",2018,20180919,Florida,YES,YES,,,,,YES,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2017,51,9,10,50.01,,
524945,23918K108,DVA,DAVITA HEALTHCARE PARTNERS INC.,2013,20130617,Delaware,YES,YES,,,,,,YES,,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2012,,6,10,,,
524945,23918K108,DVA,DAVITA HEALTHCARE PARTNERS INC.,2014,20140617,Delaware,YES,YES,,,,,,YES,,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2013,,6,10,,,
524945,23918K108,DVA,DAVITA HEALTHCARE PARTNERS INC.,2015,20150616,Delaware,YES,YES,,,,,,YES,,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2014,,6,10,,,
524945,23918K108,DVA,DAVITA INC,2016,20160620,Delaware,YES,YES,,,,,,YES,,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2015,,6,10,,,
524945,23918K108,DVA,DAVITA INC.,2017,20170616,Delaware,YES,YES,,,,,,YES,,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2016,,6,10,50.01,,
524945,23918K108,DVA,"DAVITA, INC.",2018,20180618,Delaware,YES,YES,,,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2017,51,6,10,50.01,,
531464,242370203,DF,DEAN FOODS COMPANY,2013,20130515,Delaware,YES,YES,YES,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2012,67,5,,80,80,
531464,242370203,DF,DEAN FOODS COMPANY,2014,20140514,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2013,67,5,,51,51,
531464,242370203,DF,DEAN FOODS COMPANY,2015,20150513,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2014,67,5,,51,51,
531464,242370203,DF,DEAN FOODS COMPANY,2016,20160511,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2015,67,5,,51,51,
531464,242370203,DF,DEAN FOODS COMPANY,2017,20170510,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2016,67,5,,50.01,51,
531464,242370203,DF,DEAN FOODS CO.,2018,20180509,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2017,67,5,,50.01,51,
41398,244199105,DE,DEERE & COMPANY,2013,20130227,Delaware,YES,YES,,YES,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2012,0,2,,51,,
41398,244199105,DE,DEERE & COMPANY,2014,20140226,Delaware,YES,YES,,YES,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2013,,2,,51,,
41398,244199105,DE,DEERE & COMPANY,2015,20150225,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2014,51,2,25,51,,
41398,244199105,DE,DEERE & COMPANY,2016,20160224,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2015,51,2,25,51,,
41398,244199105,DE,DEERE & COMPANY,2017,20170222,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2016,51,2,25,50.01,,
41398,244199105,DE,DEERE & CO.,2018,20180228,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2017,51,2,25,50.01,,
